id|signer|raw_glosses|glosses|words
2020-08-02/018456-018637|Signer1|政府 計劃 九+月(=九月) 現在 宣佈 香港 回來 <GARBAGE> 留下 滿 年+七(=七年) 未 能夠 一 每人 給 一萬|政府 計劃 九 月 現在 說 香港 回來 留下 滿 年 七 未 能 一 每人 給 一 萬| 政府計劃九月推行 向來港定居未夠七年的人士 每人派發一萬元
2020-08-02/018749-018940|Signer1|大陸 第一次 這 真 火+星(=火星) 真 天 問 <MUMBLE> 題目 真 能夠 <MUMBLE> 連接 能夠|內地 第 一 次 這 真 火 星 真 天 問 <MUMBLE> 題目 真 能 <MUMBLE> 連接 能| 中國首次火星探測任務 天問一號探測器 完成首次軌道修正
2020-08-02/023182-023366|Signer1|現在 全部 人 能夠 議員 年+一(=一年) 期間 繼續 <GARBAGE> 人+大+常+委員+會(=人大常委會) 考慮 有 尷尬 少 甚麼|現在 全部 人 能 議員 年 一 期間 繼續 人 大 常 委員 會 考慮 有 尷尬 少 甚麼| 至於是否全體現任議員都延任一年 譚耀宗就稱人大常委會要思考
2020-08-02/023376-023639|Signer1|部分 議員 <GARBAGE> 主 <GARBAGE> 權力 <GARBAGE> 說 拒絕 拒絕 選舉 身份 不符合 <BAD> 但 這 仍然 上任 仍然 <GARBAGE> 疑慮|部分 議員 主 權力 說 拒絕 拒絕 選舉 身份 不符合 <BAD> 但是 這 仍然 出任 仍然 疑慮| 有些議員是被選舉主任 視為不符合參選資格 但之後你繼續保留延任
2020-08-02/023665-023895|Signer1|我 聽説 能夠 分開 處理 <GARBAGE> 想法 人+大+常+委員+會(=人大常委會) 他們 人 是否 想法 一樣 是否 不知道 等 開會 傾談|我 聽説 能 分開 處理 想 人 大 常 委員 會 他們 人 是否 想 一 樣 是否 不知道 等 開會 傾談| 我聽過有類似意思 兩者是分開處理 這個想法跟人大常委會大家是否都一致
2020-08-02/024387-024650|Signer1|大陸 第一次 <BAD> 火+星(=火星) 真 稱呼 火箭 天+問+一(=天問一號) 能夠 沿軌道運行 能夠 <MUMBLE> <BAD> 真 一定 圍繞星體+路(=軌道) 能夠|內地 第 一 次 <BAD> 火 星 真 稱呼 火箭 天 問 一 能 沿軌道運行 能 <MUMBLE> <BAD> 真 一定 圍繞星體 路 能| 中國首次火星探測任務 天問一號探測器 完成首次軌道修正 確保探測器直在預定軌道上
2020-08-02/025207-025319|Signer1|四+破折號+五(=四至五) 修改 完成 第一 將來 再 修改 會|四 至 五 修改 完成 第 一 未來 再 修改 會| 一共安排了四到五次修正 今天是第一次 後面還有幾次修正
2020-08-02/025333-025486|Signer1|! 再 機器 看 圍繞星體+路(=軌道) 再 修改 能夠 準確 火+星(=火星)| 再 機器 看 圍繞星體 路 再 修改 能 準確 火 星| 還有一次深空機動 對它的軌道面進行一些調整 使它能準確飛到跟火星交會
2020-08-02/029767-030094|Signer1|美國 加+州(=加州) 南 地區 真 稱呼 蘋果 火 山 蔓延 火 繼續 蔓延 五千 公 <MUMBLE> 真 八千+幾(=八千幾) 負責 居住 疏散 死亡 受傷 消息 報告 沒有|美國 加 州 南 地區 真 稱呼 蘋果 火 山 蔓延 火 繼續 蔓延 五 千 公 <MUMBLE> 真 八 千 幾 負責 居住 疏散 死亡 受傷 消息 報告 沒| 美國加州南部 被稱為蘋果大火的山火 迅速蔓延 火場面積擴大至近5000公頃 近八千名居民需要疏散 未有傷亡報告
2020-08-02/030108-030402|Signer1|真 名字 地方 東 名字 山 火 煙 天空 消防 <X> 指揮 飛機 撲滅 撲滅 真 三百 幾 消防員 救 救 真 控制 完全 不能|真 名字 地方 東 名字 山 火 煙 天空 消防 <X> 指揮 飛機 撲滅 撲滅 真 三 百 幾 消防員 救 救 真 控制 完全 不能| 在洛杉磯以東里弗賽德縣的山林 大火產生的濃煙 籠罩整片天空 消防部門派出滅火機噴灑阻燃劑 並出動300多名消防員撲救 但火勢未能受控
2020-08-02/031450-031624|Signer1|天氣 情況 雲 多 部分 下雨 閃電 溫度 二十六+破折號+三十(=二十六至三十) 涼 東 南|天氣 情況 雲 多 部分 下雨 閃電 溫度 二 十 六 至 三 十 涼 東 南| 預測大致多雲 間中有驟雨及雷暴 氣溫介乎20至30度 吹和緩東至東南風
2020-08-02/031634-031719|Signer1|山 海 附近 猛烈 風 海 <X> 浪|山 海 附近 猛烈 風 海 <X> 浪| 初時離岸風勢清勁 海面有湧浪
2020-08-02/031731-031902|Signer1|將來 兩日+三日(=幾日) 有 下雨 閃電 仍然 有 <GARBAGE> 將來 一星期 如果 下雨 減少 部分 時間 有 陽光|未來 兩 日 三 日 有 下雨 閃電 仍然 有 未來 一 星期 如果 下雨 減少 部分 時間 有 陽光|
2020-08-02/032012-032132|Signer1|現在 七時 溫度 二+八(=二十八) 濕+百分比(=濕度) <GARBAGE> 八+七(=八十七)|現在 七 時 溫度 二 八 濕 百分比 八 七| 展望隨後兩三日仍有驟雨及雷暴
2020-08-03/000495-000578|Signer1|連續 日+十+二(=十二日) <BAD> 首次 下降 二+數(=雙數)|連續 日 十 二 <BAD> 首次 下降 二 數| 本港再多80宗新冠肺炎病例 是連續十二日後 首次回落至雙位數
2020-08-03/000746-000920|Signer1|再 兩 病+毒(=病毒) 檢測 沒有 事 病+人(=病人) 誤會 證明 完 衞生+防止+中+心(=衞生防護中+心) 對不起|再 兩 病 毒 檢測 沒 事 病 人 誤會 証實 完 衞生 防 中 心 道歉| 再有兩名病毒檢測呈陰性的病人 被誤當成確診 衞生防護中心致歉
2020-08-03/001022-001256|Signer1|大陸 命令 隊 來 <GARBAGE> 希望 短 時間 幫 香港 每天 檢測 數 增加 最 少 十+幾+萬(=十幾萬)|內地 命令 隊 來 希望 短 時間 幫 香港 每天 檢測 數 加 最 少 十 幾 萬| 內地派遣來港的支援隊 希望短時間內將香港每日檢測量 提升到至少十多萬
2020-08-03/001397-001728|Signer1|政府 宣佈 明天 日期+限(=期限) 人+聚集+少+多+命令(=限聚令) 口罩 要 社會+交流(=社交) 全部 規則 <GARBAGE> 星期三 開始 增加+長(=加長) <GARBAGE> 七天 下 星期二|政府 說 明天 日期 限制 人 聚集 少 多 命令 口罩 要 社會 交流 全部 規則 星期 三 開始 加 長 七 天 下 星期 二| 政府宣布明日到期的限聚令 在公眾場所須佩戴口罩 及食肆等行業的規管措施 有效期星期三起延長七日 至下星期二
2020-08-03/004194-004505|Signer1|多 發生 發生 發生 看見 <X> 現 屋+團(=家庭) 例如 嫲嫲 婆婆 孫子 <X> 親戚 <BAD> 證明 <GARBAGE> 接觸 暫時 忍耐 依然|多 發生 發生 發生 看 <X> 今 屋 團 例如 嫲嫲 婆婆 孫子 <X> 親戚 <BAD> 証實 接觸 暫時 忍耐 依然| 真的很多個案便會發現 有一堆人是整個家庭 由祖母至孫姨媽姑姐全部均是個案 我想大家暫時要忍耐一下
2020-08-03/004520-004633|Signer1|數 依然 高 <X> 難 追 阻止 難|數 依然 高 <X> 困難 追 阻止 困難| 當局指確診數字持續高企 難單靠個案追蹤 阻止疫情
2020-08-03/004649-004970|Signer1|靠 追 尋找 人 捉 捉 捉 捉 <GARBAGE> 研究 研究 研究 解決 不能 肺+炎(=肺炎) 阻止 不能 <X> 可能 不知道 突然 <X> <GARBAGE> 影響 可能 街 !|靠 追 尋找 人 捉 捉 捉 捉 研究 研究 研究 解決 不能 肺 炎 阻止 不能 <X> 可能 不知道 突然 <X> 影響 可能 街 | 單靠個案追蹤 找很多人做個案追蹤 解決不了疫情亦遏止不了疫情 他們可能是不知不覺
2020-08-03/005478-005685|Signer1|再 有 兩 病+毒(=病毒) 檢測 沒有 事 病+人(=病人) 誤會 證明 肺+炎(=肺炎) 衞生+防止+中+心(=衞生防護中+心) <X> 關於 這 事情 對不起|再 有 兩 病 毒 檢測 沒 事 病 人 誤會 証實 肺 炎 衞生 防 中 心 <X> 關於 這 事情 道歉| 再有兩名病毒檢測呈陰性的病人 被誤當成確診 衞生防護中心就相關事件致歉
2020-08-03/005710-005931|Signer1|星期六 之後 再 病+人(=病人) 誤會 尷尬 錯 <X> 證明 肺+炎(=肺炎) 二 人 包括 甚麼 慈+正+家(=慈正邨) 明+愛(=明愛) 護士|星期 六 之後 再 病 人 誤會 尷尬 錯 <X> 証實 肺 炎 二 人 包括 甚麼 慈 正 家 明 愛 護士| 繼星期六之後 再有病人被誤當成確診者 今次涉及兩人 包括一名慈正邨居民 及一名明愛恩翠苑護士
2020-08-03/006958-007278|Signer1|看 情況 <GARBAGE> 轉 送醫 <GARBAGE> 發現 報告 <GARBAGE> 原來 沒有 肺+炎(=肺炎) <X> 病+人(=病人) 哪裡來 收到短訊 會|看 情況 轉 送醫 發現 報告 原來 沒 肺 炎 <X> 病 人 哪裏來 收到短訊 會| 但這個個案轉送途中 找出報告時發現原來是陰性 病人都說收到是陰性通知
2020-08-03/008210-008393|Signer1|三百 <GARBAGE> 情況 穏定 好 第二 線 房 <BAD> 希望 空 第一 危險 嚴重 <GARBAGE> 房|三 百 情況 穏定 好 第 二 線 房 <BAD> 希望 空 第 一 危險 嚴重 房| 亦有300名病情穩定的確診者 轉往二線隔離病床 希望能騰空一線病床
2020-08-03/008404-008522|Signer1|兩 早上 死 合共 死 數 三+七(=三十七)|兩 早上 死亡 全部 死亡 數 三 七| 再有兩名患者早上不治
2020-08-03/009287-009643|Signer1|大陸 命令 酸+驗測(=核酸檢測) 隊 幫 來 香港 <GARBAGE> 隊 公佈 <GARBAGE> 大陸 檢測+檢測+公司(=檢測公司) 合作 會 短 時間 <GARBAGE> 希望 香港 每天 檢測 檢測 現在 差不多 一萬 增加 最 少 十+幾+萬(=十幾萬)|內地 命令 酸 驗測 隊 幫 來 香港 隊 說 內地 檢測 檢測 公司 合作 會 短 時間 希望 香港 每天 檢測 檢測 現在 差不多 一 萬 加 最 少 十 幾 萬| 內地派遣核酸檢測支援隊來港 支援隊表示會與在港的內地檢測公司合作 希望短時間內將香港每日檢測量 由現時大約一萬提升到至少十多萬
2020-08-03/011354-011571|Signer1|等 之後來 香港 <BAD> 隊長 負責 真 機+團體(=機構) 每天 一萬 檢測 三 私人 機+團體(=機構) 二萬+破折號+三萬(=二萬至三萬)|等 之後來 香港 <BAD> 隊長 負責 真 機 團體 每天 一 萬 檢測 三 私人 機 團體 二 萬 至 三 萬| 稍後來港的隊長余德文表示 香港公營機構目前只能每日做一萬個檢測 三間私人機構就有兩到三萬
2020-08-03/013478-013700|Signer1|今天 開心 看得到 現在 肺+炎(=肺炎) 少 數 有 少 下降 兩+數(=兩位數字)|今 開心 看得到 現在 肺 炎 少 數 有 少 下降 兩 數| 今天很開心看到疫情有少少 數字上回落到兩位數字
2020-08-03/014247-014428|Signer1|看 情況 要 政府 再 考慮 <GARBAGE> 要不要 支持 計劃 <GARBAGE> 一次過 全部 考慮 會|看 情況 要 政府 再 考慮 要不要 支持 計劃 一 次 超 全部 考慮 會| 在有需要時 當政府如果再考慮推出支援措施時 我們會一併考慮
2020-08-03/014542-014749|Signer1|獅子+管(=滙控) 真 減 <GARBAGE> 賺錢 比 以前 差 <GARBAGE> 考慮 下+年(=下年) <BAD> 公佈 錢 多少 計劃 新 消息 會|獅子 管 真 減 賺 比 以前 差 考慮 下 年 <BAD> 說 錢 多少 計劃 新 消息 會| 滙控上季盈利差過市場預期 又表示明年初公布全年業績時 會有股息政策最新訊息
2020-08-03/014846-015007|Signer1|稱呼 公司 名字+軟(=微軟) 真 現在 想 買 外國 T+I+K+T+O+K(=TIKTOK) A+P+P(=APP)|稱呼 公司 名字 軟 真 現在 想 買 外國 T I K T O K A P P| 微軟確認正洽商 收購抖音海外版TikTok美國業務
2020-08-03/015529-015853|Signer1|回來 新聞 時間 獅子+股票(=滙豐控股) 宣佈 香港 現在 影響 大陸 美國 緊張 關係 這 <GARBAGE> 團體 宣佈 下+年(=下年) 經濟 賺錢 多少 股票 計劃 新 消息|回來 新聞 時間 獅子 股票 說 香港 現在 影響 內地 美國 緊張 關係 這 團體 說 下 年 經濟 賺 多少 股票 計劃 新 消息| 滙豐控股指 香港已經成為中美緊張關係另一個源頭 集團預告明年初公布全年度業績時 將會提供股息政策最新訊息
2020-08-03/016899-017157|Signer1|<X> 獅子+股票(=滙控) 公佈 繼續 計劃 針對 大+灣+區(=大灣區) 大陸 亞洲 學 大 區 區 經濟 真 獅子 五 區 區 區 區 三 喫虧 錢|<X> 獅子 股票 說 繼續 計劃 對於 大 灣 區域 內地 亞洲 學 大 區域 區域 經濟 真 獅子 五 區域 區域 區域 區域 三 喫虧 錢| 但滙控指出會繼續現有業務策略 包括聚焦發展大灣區及亞太區市場 而單看第二季 滙控五大地區業務中 三個都蝕錢
2020-08-03/017169-017349|Signer1|歐洲 現在 增加 增加 增加 二+五+億(=25億) 美國+紙幣(=美元) 貢獻 誇張 亞洲 以前 賺錢 三+六(=三十六) 美國+紙幣(=美元)|歐洲 現在 加 加 加 二 五 億 美國 紙幣 貢獻 誇張 亞洲 以前 賺 三 六 美國 紙幣| 其中歐洲損擴大至25億美元 盈利貢獻最大的亞洲 稅前利潤36億美元 按年跌近百分之3
2020-08-03/018693-018979|Signer1|獅子+股票(=滙控) 下屬 生+生+銀行(=恒生銀行) 六個月 內 賺錢 少 完 六+三 三 百分比 九+一+億(=九十一億) <GARBAGE> 第二 派 利息 四+三+百分比(=四成三) 唯一 股票 八毫|獅子 股票 下屬 生 生 銀行 六 個 月 內 賺 少 完 六 三 三 百分比 九 一 億 第 二 派 利息 四 三 百分比 唯一 股票 八毫| 至於滙控旗下恒生銀行 半年少賺逾三成三 至約91億元 第二次中期息減少近四成三
2020-08-03/020944-021306|Signer1|立+法+會(=立法會) 主+有權力的人(=主席) 以前 名字+曾+玉(=曾鈺成) 豬 代表 村 <GARBAGE> 不合理 選擇 但是 影響 議員 身份 沒有 以前 政府 清楚 公佈 完 影響 沒有 <GARBAGE> 發生 沒有|立 法 會 主 有權力的人 以前 名字 曾 玉 豬 代表 村 不合理 選 但是 影響 議員 身份 沒 以前 政府 清楚 說 完 影響 沒 發生 沒| 立法會前主席曾鈺成早上出席一個場合說 以朱凱迪參加村代表選舉為例 雖然不符合參選資格 但無影響他的議員身份 當時政府很清楚說沒有影響 也沒有事情發生
2020-08-03/021322-021412|Signer1|普通 選擇 主+有權力的人(=主任) 決定|普通 選 主 有權力的人 決定| 純粹是選舉主任的決定
2020-08-03/021422-021538|Signer1|如果 <GARBAGE> 再 工作 一年 有+沒有(=有沒有) 影響 新 問題|如果 再 工作 一 年 有 沒 影響 新 問題| 但如果要再做一年 有沒有影響 這個是一個新問題
2020-08-03/022718-023057|Signer1|政府+有權力的人(=總統) 名字+德+行(=納德拉) <GARBAGE> 美國 政府+有權力的人(=總統) 特朗普 見面 討論 買 T+I+K+T+O+K(=TIKTOK) A+P(=APP) 關於 希望 九+月+一+五(=九月十五日) 討論 完成 另外 美國 投資|政府 有權力的人 名字 德 行 美國 政府 有權力的人 特朗普 見面 談 買 T I K T O K A P 關於 希望 九 月 一 五 談 完成 另 美國 投資| 證實行政總裁納德拉 與美國總統特朗普會面 亦準備繼續探索收購TikTok美國業務 希望能在9月15日前完成洽談 可能引入其他美國投資者
2020-08-03/023713-023920|Signer1|特朗普 忍耐 不能 <GARBAGE> 真 新 過程 針對 大陸 公司 A+P+P(=APP) 危險|特朗普 忍耐 不能 真 新 過程 對於 內地 公司 A P P 危險| 表明特朗普已受夠 會在未來數天展開新行動 針對中國軟件公司 帶來廣泛的國家安全風險
2020-08-03/023938-024110|Signer1|北京 外國+交流+部門(=外交部) 評估 美國 這 關於 行為 稱呼 錯 有 壞心腸 大陸 反對|北京 外國 交流 部門 評估 美國 這 關於 行為 稱呼 錯 有 壞心腸 內地 反對| 在北京 外交部批評美國對企業作有罪推定 中方堅決反對
2020-08-03/024123-024270|Signer1|美國 煽動 國家 安全 想法 <GARBAGE> 給我 證明 沒有|美國 煽動 國 安全 想 給我 証實 沒| 美方泛化國家安全概念 在拿不出任何證據的情況下
2020-08-03/024312-024423|Signer1|針對 關於 公司 稱呼 有 壞心腸 迫 !|對於 關於 公司 稱呼 有 壞心腸 迫 | 對有關的企業作有罪推定 並發出威脅
2020-08-03/025390-025644|Signer1|美國 年+二+幾(=二年多) 下 下 上升 誇張 吸引 多 青年 <GARBAGE> 上網 <GARBAGE> 寫 T+雞+飛(=TWITTER) 救 這|美國 年 二 幾 下 下 上升 誇張 吸引 多 青年 上網 寫 T 雞 飛 救 這| TikTok進入美國市場僅兩年多 下載量一直攀升 吸納不少年輕用戶 有網民就在社交網站TwitcI 發起拯救TikTok行動
2020-08-03/025659-025868|Signer1|美國 全部+廣播+公司(=全國廣播公司) 公佈 阻止 T+I+K+T+O+K(=TIKTOK) 可能 青年 選擇 特朗普 反對 投票 會|美國 全部 廣播 公司 說 阻止 T I K T O K 可能 青年 選 特朗普 反對 投票 會| 美國全國廣播公司更形容 封殺TikTok可能激發年輕人在大選 向特朗普投下反對票
2020-08-03/026377-026622|Signer1|防止 冠狀+肺+炎(=新冠肺炎) 散播 澳洲 墨 <GARBAGE> 星期四 晚上 開始 房間 賣 阻止 關閉 真 活動 各式各樣 建築|防 冠狀 肺 炎 散播 澳洲 墨 星期 四 晚上 開始 房間 賣 阻止 關閉 真 活動 各種 建築| 為了防止新冠肺炎疫情繼續擴散 澳洲墨爾本周四凌晨起 關閉零售店铺 以及限制建造和製造業活動
2020-08-03/027271-027541|Signer1|菲律賓 首都 馬+拉(=馬尼拉) 多 期待 真 新+冠狀+肺+炎(=新冠肺炎) 檢測 完 過 一百+幾+萬(=一百萬多) 護士 醫生 八十+幾(=八十幾) 團體 要 舉牌 政府 限制 限制 完|菲律賓 首都 馬 拉 多 期待 真 新 冠狀 肺 炎 檢測 完 超 一 百 幾 萬 護士 醫生 八 十 幾 團體 要 舉牌 政府 限制 限制 完| 菲律賓首都馬尼拉 大批市民等候進行新冠病毒檢測 當地代表過百萬名醫護人員的 八十個團體抗議 要求政府收緊防疫措施後
2020-08-03/027577-027741|Signer1|政府+有權力的人(=總統) 這 公佈 星期二 開始 大+馬+拉(=大馬尼拉地) 附近 島 島 島 島 島 封閉 二星期|政府 有權力的人 這 說 星期 二 開始 大 馬 拉 附近 島 島 島 島 島 封閉 二 星期| 總統杜特爾特宣布周二起 大馬尼拉地區及鄰近四個省 再度封城約兩周
